,Activity,Case ID,Complete Timestamp,label
2005,Turning - Machine 8,Case17,2012-02-27 15:45:00,deviant
2006,Turning - Machine 8,Case17,2012-02-27 16:36:00,deviant
2007,Turning - Machine 8,Case17,2012-02-28 06:58:00,deviant
2008,Turning - Machine 8,Case17,2012-02-28 15:42:00,deviant
2009,Turning - Machine 8,Case17,2012-02-28 19:22:00,deviant
2010,Turning - Machine 8,Case17,2012-02-29 06:40:00,deviant
2011,Turning Q.C.,Case17,2012-02-29 08:40:00,deviant
2012,Turning Q.C.,Case17,2012-02-29 13:35:00,deviant
2013,Laser Marking - Machine 7,Case17,2012-02-29 15:02:00,deviant
2014,Turning - Machine 8,Case17,2012-02-29 15:40:00,deviant
2015,deviant,Case17,2012-02-29 15:40:01,deviant
2016,Turning & Milling - Machine 4,Case108,2012-02-27 06:55:00,deviant
2017,Turning & Milling Q.C.,Case108,2012-02-27 08:40:00,deviant
2018,Turning & Milling - Machine 4,Case108,2012-02-27 09:13:00,deviant
2019,Turning & Milling - Machine 4,Case108,2012-02-27 12:38:00,deviant
2020,deviant,Case108,2012-02-27 12:38:01,deviant
2021,other,Case68,2012-02-27 15:00:00,regular
2022,Turning - Machine 8,Case68,2012-02-27 17:00:00,regular
2023,Final Inspection Q.C.,Case68,2012-02-28 08:40:00,regular
2024,Packing,Case68,2012-02-29 01:00:00,regular
2025,Final Inspection Q.C.,Case68,2012-02-29 14:30:00,regular
2026,regular,Case68,2012-02-29 14:30:01,regular
2027,Turning & Milling - Machine 4,Case95,2012-02-27 15:50:00,deviant
2028,Turning & Milling - Machine 4,Case95,2012-02-28 06:17:00,deviant
2029,Turning & Milling Q.C.,Case95,2012-02-28 08:17:00,deviant
2030,Turning & Milling - Machine 4,Case95,2012-02-28 16:09:00,deviant
2031,Turning & Milling - Machine 4,Case95,2012-02-28 17:47:00,deviant
2032,Turning & Milling - Machine 4,Case95,2012-02-29 06:54:00,deviant
2033,Turning & Milling Q.C.,Case95,2012-02-29 07:20:00,deviant
2034,Turning & Milling - Machine 4,Case95,2012-02-29 08:02:00,deviant
2035,Turning & Milling - Machine 4,Case95,2012-02-29 16:07:00,deviant
2036,Turning & Milling - Machine 4,Case95,2012-01-03 06:41:00,deviant
2037,Turning & Milling - Machine 4,Case95,2012-01-03 16:06:00,deviant
2038,Turning & Milling - Machine 4,Case95,2012-02-03 06:44:00,deviant
2039,Turning & Milling - Machine 4,Case95,2012-02-03 12:45:00,deviant
2040,Turning & Milling - Machine 4,Case95,2012-03-03 19:57:00,deviant
2041,Turning & Milling - Machine 4,Case95,2012-04-03 06:47:00,deviant
2042,Turning & Milling Q.C.,Case95,2012-04-03 09:23:00,deviant
2043,Turning & Milling - Machine 4,Case95,2012-04-03 11:11:00,deviant
2044,Turning & Milling Q.C.,Case95,2012-05-03 07:39:00,deviant
2045,Turning & Milling Q.C.,Case95,2012-06-03 06:57:00,deviant
2046,Turning & Milling - Machine 4,Case95,2012-06-03 08:16:00,deviant
2047,deviant,Case95,2012-06-03 08:16:01,deviant
2048,Turning & Milling - Machine 8,Case102,2012-02-27 21:09:00,deviant
2049,Turning & Milling - Machine 8,Case102,2012-02-28 01:23:00,deviant
2050,Turning & Milling - Machine 8,Case102,2012-02-28 13:26:00,deviant
2051,Turning & Milling Q.C.,Case102,2012-02-28 15:25:00,deviant
2052,Turning & Milling - Machine 8,Case102,2012-02-28 16:12:00,deviant
2053,Turning & Milling - Machine 8,Case102,2012-02-28 17:56:00,deviant
2054,Turning & Milling - Machine 8,Case102,2012-02-29 01:29:00,deviant
2055,Turning & Milling - Machine 8,Case102,2012-02-29 04:31:00,deviant
2056,Turning & Milling - Machine 8,Case102,2012-02-29 11:05:00,deviant
2057,Turning & Milling - Machine 8,Case102,2012-02-29 16:00:00,deviant
2058,Turning & Milling Q.C.,Case102,2012-02-29 16:00:00,deviant
2059,Turning & Milling Q.C.,Case102,2012-02-29 16:36:00,deviant
2060,Turning & Milling - Machine 8,Case102,2012-02-29 17:20:00,deviant
2061,Turning & Milling - Machine 8,Case102,2012-02-29 17:48:00,deviant
2062,Turning & Milling - Machine 8,Case102,2012-01-03 00:11:00,deviant
2063,deviant,Case102,2012-01-03 00:11:01,deviant
2064,Turning & Milling - Machine 5,Case35,2012-02-27 23:43:00,deviant
2065,Turning & Milling - Machine 5,Case35,2012-02-28 06:56:00,deviant
2066,Turning & Milling - Machine 5,Case35,2012-02-28 16:10:00,deviant
2067,Turning & Milling - Machine 5,Case35,2012-02-28 23:40:00,deviant
2068,deviant,Case35,2012-02-28 23:40:01,deviant
2069,Turning & Milling - Machine 6,Case114,2012-02-29 06:53:00,deviant
2070,Turning & Milling - Machine 6,Case114,2012-02-29 08:01:00,deviant
2071,Turning & Milling Q.C.,Case114,2012-02-29 08:19:00,deviant
2072,Turning & Milling - Machine 6,Case114,2012-01-03 03:48:00,deviant
2073,Turning & Milling Q.C.,Case114,2012-05-03 01:15:00,deviant
2074,deviant,Case114,2012-05-03 01:15:01,deviant
2075,Turning & Milling Q.C.,Case30,2012-02-29 10:00:00,regular
2076,Turning & Milling - Machine 5,Case30,2012-02-29 12:38:00,regular
2077,Turning & Milling - Machine 5,Case30,2012-02-29 16:00:00,regular
2078,Turning & Milling - Machine 5,Case30,2012-02-29 18:30:00,regular
2079,Turning & Milling - Machine 5,Case30,2012-01-03 14:45:00,regular
2080,Turning & Milling Q.C.,Case30,2012-01-03 15:05:00,regular
2081,regular,Case30,2012-01-03 15:05:01,regular
2082,Turning & Milling - Machine 5,Case78,2012-02-29 21:58:00,deviant
2083,Turning & Milling - Machine 5,Case78,2012-02-29 23:44:00,deviant
2084,Turning & Milling - Machine 5,Case78,2012-01-03 06:41:00,deviant
2085,Turning & Milling - Machine 5,Case78,2012-01-03 15:47:00,deviant
2086,Turning & Milling - Machine 5,Case78,2012-01-03 19:20:00,deviant
2087,Turning & Milling - Machine 5,Case78,2012-01-03 23:36:00,deviant
2088,Turning & Milling - Machine 5,Case78,2012-02-03 03:58:00,deviant
2089,Turning & Milling - Machine 5,Case78,2012-02-03 06:26:00,deviant
2090,Turning & Milling - Machine 5,Case78,2012-02-03 12:46:00,deviant
2091,Turning & Milling - Machine 5,Case78,2012-03-03 14:00:00,deviant
2092,Turning & Milling - Machine 5,Case78,2012-04-03 00:57:00,deviant
2093,Turning & Milling Q.C.,Case78,2012-04-03 17:11:00,deviant
2094,Turning & Milling Q.C.,Case78,2012-05-03 12:09:00,deviant
2095,Turning & Milling Q.C.,Case78,2012-08-03 07:27:00,deviant
2096,Laser Marking - Machine 7,Case78,2012-08-03 08:50:00,deviant
2097,Turning & Milling - Machine 5,Case78,2012-08-03 15:04:00,deviant
2098,Turning & Milling - Machine 5,Case78,2012-08-03 17:56:00,deviant
2099,Turning & Milling - Machine 5,Case78,2012-08-03 20:37:00,deviant
2100,Turning & Milling - Machine 5,Case78,2012-09-03 01:47:00,deviant
2101,Turning & Milling - Machine 5,Case78,2012-09-03 06:52:00,deviant
2102,Turning & Milling - Machine 5,Case78,2012-09-03 12:27:00,deviant
2103,Turning & Milling Q.C.,Case78,2012-09-03 12:43:00,deviant
2104,Turning & Milling - Machine 5,Case78,2012-10-03 17:03:00,deviant
2105,Turning & Milling - Machine 5,Case78,2012-11-03 06:35:00,deviant
2106,deviant,Case78,2012-11-03 06:35:01,deviant
2107,Turning & Milling - Machine 6,Case110,2012-01-03 06:35:00,deviant
2108,Turning & Milling Q.C.,Case110,2012-01-03 11:00:00,deviant
2109,Turning & Milling - Machine 6,Case110,2012-01-03 12:36:00,deviant
2110,Turning & Milling - Machine 6,Case110,2012-01-03 15:46:00,deviant
2111,Turning & Milling - Machine 6,Case110,2012-02-03 06:27:00,deviant
2112,Turning & Milling - Machine 6,Case110,2012-02-03 12:47:00,deviant
2113,Turning & Milling - Machine 6,Case110,2012-04-03 00:26:00,deviant
2114,Turning & Milling - Machine 6,Case110,2012-04-03 06:46:00,deviant
2115,Turning & Milling Q.C.,Case110,2012-04-03 07:51:00,deviant
2116,deviant,Case110,2012-04-03 07:51:01,deviant
2117,Turning & Milling - Machine 8,Case49,2012-01-03 16:00:00,deviant
2118,Turning & Milling Q.C.,Case49,2012-01-03 16:10:00,deviant
2119,Turning & Milling - Machine 8,Case49,2012-02-03 11:35:00,deviant
2120,deviant,Case49,2012-02-03 11:35:01,deviant
2121,Turning & Milling - Machine 6,Case50,2012-02-03 11:36:00,regular
2122,Turning & Milling - Machine 6,Case50,2012-02-03 12:29:00,regular
2123,Turning & Milling - Machine 6,Case50,2012-05-03 02:08:00,regular
2124,Turning & Milling - Machine 6,Case50,2012-05-03 04:35:00,regular
2125,Turning & Milling Q.C.,Case50,2012-05-03 11:09:00,regular
2126,Lapping - Machine 1,Case50,2012-03-16 09:24:00,regular
2127,Laser Marking - Machine 7,Case50,2012-03-16 10:39:00,regular
2128,Packing,Case50,2012-03-19 01:00:00,regular
2129,Final Inspection Q.C.,Case50,2012-03-19 09:56:00,regular
2130,regular,Case50,2012-03-19 09:56:01,regular
2131,Turning & Milling - Machine 5,Case122,2012-04-03 12:57:00,regular
2132,Turning & Milling - Machine 5,Case122,2012-04-03 17:59:00,regular
2133,Turning & Milling - Machine 5,Case122,2012-05-03 12:14:00,regular
2134,Turning & Milling Q.C.,Case122,2012-05-03 14:50:00,regular
2135,Turning & Milling - Machine 5,Case122,2012-05-03 15:56:00,regular
2136,Turning & Milling Q.C.,Case122,2012-07-03 08:39:00,regular
2137,Laser Marking - Machine 7,Case122,2012-07-03 10:23:00,regular
2138,other,Case122,2012-07-03 12:13:00,regular
2139,Flat Grinding - Machine 11,Case122,2012-07-03 12:14:00,regular
2140,Lapping - Machine 1,Case122,2012-07-03 16:12:00,regular
2141,Round Grinding - Machine 2,Case122,2012-07-03 22:36:00,regular
2142,Round Grinding - Machine 2,Case122,2012-08-03 02:21:00,regular
2143,Round Grinding - Q.C.,Case122,2012-03-13 12:50:00,regular
2144,Round Grinding - Q.C.,Case122,2012-03-13 14:44:00,regular
2145,Lapping - Machine 1,Case122,2012-03-21 01:15:00,regular
2146,Lapping - Machine 1,Case122,2012-03-21 10:10:00,regular
2147,Round Grinding - Machine 2,Case122,2012-03-21 15:46:00,regular
2148,Round Grinding - Machine 2,Case122,2012-03-21 17:55:00,regular
2149,Round Grinding - Machine 2,Case122,2012-03-21 21:55:00,regular
2150,Final Inspection Q.C.,Case122,2012-03-23 12:51:00,regular
2151,Final Inspection Q.C.,Case122,2012-03-25 08:40:00,regular
2152,Laser Marking - Machine 7,Case122,2012-03-25 10:10:00,regular
2153,other,Case122,2012-03-25 21:55:00,regular
2154,Final Inspection Q.C.,Case122,2012-03-26 08:40:00,regular
2155,Final Inspection Q.C.,Case122,2012-03-27 11:00:00,regular
2156,Packing,Case122,2012-03-28 01:00:00,regular
2157,regular,Case122,2012-03-28 01:00:01,regular
2158,Turning & Milling - Machine 6,Case127,2012-04-03 15:14:00,deviant
2159,Turning & Milling - Machine 6,Case127,2012-04-03 15:59:00,deviant
2160,Turning & Milling - Machine 6,Case127,2012-04-03 20:08:00,deviant
2161,Turning & Milling - Machine 6,Case127,2012-05-03 06:43:00,deviant
2162,Turning & Milling Q.C.,Case127,2012-05-03 08:00:00,deviant
2163,Turning & Milling - Machine 6,Case127,2012-05-03 16:01:00,deviant
2164,Turning & Milling - Machine 6,Case127,2012-05-03 22:54:00,deviant
2165,Turning & Milling - Machine 6,Case127,2012-06-03 00:12:00,deviant
2166,Lapping - Machine 1,Case127,2012-06-03 01:15:00,deviant
2167,Turning & Milling - Machine 6,Case127,2012-06-03 06:25:00,deviant
2168,Turning & Milling Q.C.,Case127,2012-06-03 07:35:00,deviant
2169,Turning & Milling - Machine 6,Case127,2012-06-03 10:29:00,deviant
2170,Turning & Milling Q.C.,Case127,2012-06-03 14:49:00,deviant
2171,Lapping - Machine 1,Case127,2012-06-03 15:12:00,deviant
2172,Turning & Milling - Machine 6,Case127,2012-06-03 15:53:00,deviant
2173,Packing,Case127,2012-07-03 01:00:00,deviant
2174,Laser Marking - Machine 7,Case127,2012-07-03 01:43:00,deviant
2175,Turning & Milling - Machine 6,Case127,2012-07-03 06:50:00,deviant
2176,Turning & Milling Q.C.,Case127,2012-07-03 07:31:00,deviant
2177,Final Inspection Q.C.,Case127,2012-07-03 08:47:00,deviant
2178,Turning & Milling - Machine 6,Case127,2012-07-03 15:42:00,deviant
2179,Turning & Milling Q.C.,Case127,2012-07-03 16:43:00,deviant
2180,Final Inspection Q.C.,Case127,2012-07-03 17:21:00,deviant
2181,Lapping - Machine 1,Case127,2012-08-03 15:55:00,deviant
2182,Laser Marking - Machine 7,Case127,2012-08-03 22:09:00,deviant
2183,Turning & Milling Q.C.,Case127,2012-12-03 07:42:00,deviant
2184,Turning & Milling Q.C.,Case127,2012-12-03 08:11:00,deviant
2185,Final Inspection Q.C.,Case127,2012-12-03 11:00:00,deviant
2186,Lapping - Machine 1,Case127,2012-12-03 12:20:00,deviant
2187,Final Inspection Q.C.,Case127,2012-12-03 12:21:00,deviant
2188,Laser Marking - Machine 7,Case127,2012-12-03 12:21:00,deviant
2189,deviant,Case127,2012-12-03 12:21:01,deviant
2190,Turning & Milling - Machine 4,Case109,2012-04-03 18:01:00,deviant
2191,Turning & Milling - Machine 4,Case109,2012-04-03 23:53:00,deviant
2192,Turning & Milling - Machine 4,Case109,2012-05-03 01:08:00,deviant
2193,Turning & Milling Q.C.,Case109,2012-05-03 01:15:00,deviant
2194,Turning & Milling - Machine 4,Case109,2012-05-03 06:43:00,deviant
2195,Turning & Milling Q.C.,Case109,2012-05-03 08:21:00,deviant
2196,Turning & Milling - Machine 4,Case109,2012-05-03 09:41:00,deviant
2197,deviant,Case109,2012-05-03 09:41:01,deviant
2198,Turning & Milling - Machine 8,Case47,2012-05-03 13:29:00,regular
2199,Turning & Milling - Machine 8,Case47,2012-05-03 14:42:00,regular
2200,Turning & Milling Q.C.,Case47,2012-05-03 14:50:00,regular
2201,Turning & Milling - Machine 8,Case47,2012-05-03 16:44:00,regular
2202,Turning & Milling - Machine 8,Case47,2012-05-03 23:59:00,regular
2203,Turning & Milling - Machine 8,Case47,2012-06-03 01:00:00,regular
2204,Turning & Milling Q.C.,Case47,2012-07-03 07:12:00,regular
2205,Laser Marking - Machine 7,Case47,2012-03-15 14:03:00,regular
2206,Flat Grinding - Machine 11,Case47,2012-03-16 12:26:00,regular
2207,Lapping - Machine 1,Case47,2012-03-16 13:41:00,regular
2208,Round Grinding - Machine 2,Case47,2012-03-21 05:00:00,regular
2209,Final Inspection Q.C.,Case47,2012-03-21 16:26:00,regular
2210,Packing,Case47,2012-03-22 01:00:00,regular
2211,regular,Case47,2012-03-22 01:00:01,regular
2212,Turning & Milling - Machine 4,Case115,2012-05-03 16:01:00,deviant
2213,Turning & Milling - Machine 4,Case115,2012-06-03 06:29:00,deviant
2214,Turning & Milling - Machine 4,Case115,2012-06-03 08:35:00,deviant
2215,Turning & Milling - Machine 4,Case115,2012-06-03 09:48:00,deviant
2216,Turning & Milling Q.C.,Case115,2012-06-03 12:00:00,deviant
2217,Turning & Milling Q.C.,Case115,2012-06-03 12:50:00,deviant
2218,Turning & Milling - Machine 4,Case115,2012-06-03 13:48:00,deviant
2219,Flat Grinding - Machine 11,Case115,2012-08-03 15:52:00,deviant
2220,Flat Grinding - Machine 11,Case115,2012-09-03 01:15:00,deviant
2221,Flat Grinding - Machine 11,Case115,2012-09-03 10:17:00,deviant
2222,Turning & Milling Q.C.,Case115,2012-11-03 08:00:00,deviant
2223,Lapping - Machine 1,Case115,2012-11-03 11:14:00,deviant
2224,Round Grinding - Machine 2,Case115,2012-11-03 22:49:00,deviant
2225,Round Grinding - Machine 2,Case115,2012-11-03 23:50:00,deviant
2226,Round Grinding - Machine 2,Case115,2012-12-03 07:00:00,deviant
2227,Round Grinding - Q.C.,Case115,2012-12-03 07:51:00,deviant
2228,Round Grinding - Machine 2,Case115,2012-12-03 15:45:00,deviant
2229,Round Grinding - Machine 2,Case115,2012-12-03 17:05:00,deviant
2230,Round Grinding - Machine 2,Case115,2012-12-03 18:16:00,deviant
2231,deviant,Case115,2012-12-03 18:16:01,deviant
2232,Turning & Milling - Machine 5,Case121,2012-05-03 23:59:00,regular
2233,Turning Q.C.,Case121,2012-06-03 01:15:00,regular
2234,Turning & Milling - Machine 5,Case121,2012-06-03 03:00:00,regular
2235,Turning Q.C.,Case121,2012-06-03 08:17:00,regular
2236,Turning & Milling - Machine 5,Case121,2012-06-03 10:23:00,regular
2237,Turning & Milling - Machine 4,Case121,2012-03-14 12:34:00,regular
2238,Turning & Milling - Machine 4,Case121,2012-03-14 15:11:00,regular
2239,Turning & Milling - Machine 4,Case121,2012-03-14 21:55:00,regular
2240,Turning & Milling - Machine 4,Case121,2012-03-14 23:32:00,regular
2241,Turning & Milling Q.C.,Case121,2012-03-15 09:38:00,regular
2242,Laser Marking - Machine 7,Case121,2012-03-16 11:39:00,regular
2243,other,Case121,2012-03-18 08:17:00,regular
2244,Flat Grinding - Machine 11,Case121,2012-03-18 09:52:00,regular
2245,Lapping - Machine 1,Case121,2012-03-18 11:43:00,regular
2246,Round Grinding - Machine 3,Case121,2012-03-19 10:00:00,regular
2247,Round Grinding - Machine 3,Case121,2012-03-19 13:19:00,regular
2248,Round Grinding - Q.C.,Case121,2012-03-21 10:32:00,regular
2249,Lapping - Machine 1,Case121,2012-03-27 13:26:00,regular
2250,Round Grinding - Machine 3,Case121,2012-03-28 06:40:00,regular
2251,Round Grinding - Machine 3,Case121,2012-03-28 13:03:00,regular
2252,regular,Case121,2012-03-28 13:03:01,regular
2253,Turning - Machine 8,Case56,2012-06-03 09:09:00,regular
2254,Packing,Case56,2012-08-03 01:00:00,regular
2255,Turning - Machine 8,Case56,2012-08-03 02:08:00,regular
2256,Turning - Machine 8,Case56,2012-08-03 04:18:00,regular
2257,Turning Q.C.,Case56,2012-08-03 07:46:00,regular
2258,Lapping - Machine 1,Case56,2012-08-03 11:25:00,regular
2259,Laser Marking - Machine 7,Case56,2012-08-03 11:44:00,regular
2260,Final Inspection Q.C.,Case56,2012-08-03 12:19:00,regular
2261,regular,Case56,2012-08-03 12:19:01,regular
2262,Turning & Milling - Machine 8,Case103,2012-06-03 10:18:00,deviant
2263,Turning & Milling - Machine 8,Case103,2012-08-03 06:51:00,deviant
2264,Turning & Milling - Machine 8,Case103,2012-08-03 16:38:00,deviant
2265,Turning & Milling - Machine 8,Case103,2012-09-03 04:35:00,deviant
2266,Turning & Milling - Machine 8,Case103,2012-09-03 07:27:00,deviant
2267,Turning & Milling - Machine 8,Case103,2012-09-03 10:27:00,deviant
2268,Turning & Milling Q.C.,Case103,2012-09-03 10:38:00,deviant
2269,Turning & Milling Q.C.,Case103,2012-11-03 08:16:00,deviant
2270,Turning & Milling - Machine 8,Case103,2012-11-03 10:37:00,deviant
2271,Turning & Milling - Machine 8,Case103,2012-11-03 11:48:00,deviant
2272,Turning & Milling - Machine 8,Case103,2012-11-03 16:09:00,deviant
2273,Turning & Milling - Machine 8,Case103,2012-11-03 18:35:00,deviant
2274,deviant,Case103,2012-11-03 18:35:01,deviant
2275,Turning & Milling Q.C.,Case129,2012-06-03 17:50:00,regular
2276,Turning & Milling - Machine 8,Case129,2012-06-03 18:21:00,regular
2277,Turning & Milling - Machine 8,Case129,2012-07-03 18:59:00,regular
2278,Turning & Milling - Machine 8,Case129,2012-07-03 22:06:00,regular
2279,Turning & Milling Q.C.,Case129,2012-08-03 08:40:00,regular
2280,Lapping - Machine 1,Case129,2012-09-03 11:59:00,regular
2281,Lapping - Machine 1,Case129,2012-09-03 12:15:00,regular
2282,Packing,Case129,2012-03-19 01:00:00,regular
2283,Final Inspection Q.C.,Case129,2012-03-19 16:30:00,regular
2284,Laser Marking - Machine 7,Case129,2012-03-20 09:11:00,regular
2285,regular,Case129,2012-03-20 09:11:01,regular
2286,Round Grinding - Manual,Case205,2012-06-03 19:40:00,regular
2287,Round Grinding - Manual,Case205,2012-06-03 20:30:00,regular
2288,Final Inspection Q.C.,Case205,2012-07-03 15:17:00,regular
2289,Packing,Case205,2012-08-03 01:00:00,regular
2290,regular,Case205,2012-08-03 01:00:01,regular
2291,Turning & Milling - Machine 5,Case80,2012-06-03 23:51:00,deviant
2292,Turning & Milling - Machine 5,Case80,2012-07-03 06:52:00,deviant
2293,deviant,Case80,2012-07-03 06:52:01,deviant
2294,Turning & Milling - Machine 5,Case82,2012-07-03 17:05:00,deviant
2295,Turning & Milling - Machine 5,Case82,2012-07-03 17:22:00,deviant
2296,Turning & Milling - Machine 5,Case82,2012-07-03 21:05:00,deviant
2297,Turning & Milling - Machine 5,Case82,2012-08-03 05:30:00,deviant
2298,deviant,Case82,2012-08-03 05:30:01,deviant
2299,Turning & Milling - Machine 6,Case130,2012-08-03 01:08:00,regular
2300,regular,Case130,2012-08-03 01:08:01,regular
2301,Turning & Milling - Machine 9,Case112,2012-08-03 06:51:00,deviant
2302,Turning & Milling - Machine 9,Case112,2012-03-13 17:48:00,deviant
2303,Turning & Milling - Machine 9,Case112,2012-03-13 23:10:00,deviant
2304,deviant,Case112,2012-03-13 23:10:01,deviant
2305,Turning & Milling Q.C.,Case97,2012-09-03 12:45:00,regular
2306,Laser Marking - Machine 7,Case97,2012-11-03 15:53:00,regular
2307,Laser Marking - Machine 7,Case97,2012-11-03 16:48:00,regular
2308,Lapping - Machine 1,Case97,2012-12-03 01:15:00,regular
2309,Lapping - Machine 1,Case97,2012-12-03 01:15:00,regular
2310,Flat Grinding - Machine 11,Case97,2012-12-03 11:19:00,regular
2311,Lapping - Machine 1,Case97,2012-12-03 14:10:00,regular
2312,Final Inspection Q.C.,Case97,2012-03-18 15:00:00,regular
2313,Final Inspection Q.C.,Case97,2012-03-19 16:00:00,regular
2314,Packing,Case97,2012-03-22 01:00:00,regular
2315,Packing,Case97,2012-03-22 01:00:00,regular
2316,Final Inspection Q.C.,Case97,2012-03-22 08:40:00,regular
2317,regular,Case97,2012-03-22 08:40:01,regular
2318,Turning & Milling - Machine 4,Case7,2012-11-03 19:35:00,regular
2319,other,Case7,2012-11-03 21:30:00,regular
2320,Turning & Milling - Machine 4,Case7,2012-12-03 16:02:00,regular
2321,Turning & Milling - Machine 4,Case7,2012-12-03 19:44:00,regular
2322,Turning & Milling - Machine 4,Case7,2012-12-03 20:24:00,regular
2323,Turning & Milling - Machine 4,Case7,2012-12-03 21:10:00,regular
2324,Turning & Milling Q.C.,Case7,2012-03-13 09:20:00,regular
2325,Flat Grinding - Machine 11,Case7,2012-03-14 17:13:00,regular
2326,Lapping - Machine 1,Case7,2012-03-14 17:13:00,regular
2327,Laser Marking - Machine 7,Case7,2012-03-14 17:14:00,regular
2328,Final Inspection Q.C.,Case7,2012-03-14 17:58:00,regular
2329,Final Inspection Q.C.,Case7,2012-03-15 09:46:00,regular
2330,Packing,Case7,2012-03-16 01:00:00,regular
2331,regular,Case7,2012-03-16 01:00:01,regular
2332,Turning - Machine 8,Case147,2012-11-03 23:12:00,regular
2333,Turning - Machine 8,Case147,2012-12-03 11:00:00,regular
2334,Turning - Machine 8,Case147,2012-12-03 15:54:00,regular
2335,Packing,Case147,2012-03-13 01:00:00,regular
2336,Turning - Machine 8,Case147,2012-03-13 02:04:00,regular
2337,Turning Q.C.,Case147,2012-03-13 08:00:00,regular
2338,other,Case147,2012-03-13 14:00:00,regular
2339,Final Inspection Q.C.,Case147,2012-03-13 14:03:00,regular
2340,regular,Case147,2012-03-13 14:03:01,regular
2341,Turning & Milling - Machine 6,Case42,2012-11-03 23:29:00,deviant
2342,Turning & Milling - Machine 6,Case42,2012-12-03 07:00:00,deviant
2343,Turning & Milling Q.C.,Case42,2012-12-03 07:57:00,deviant
2344,Turning & Milling - Machine 6,Case42,2012-12-03 16:01:00,deviant
2345,Turning & Milling - Machine 6,Case42,2012-12-03 19:23:00,deviant
2346,Turning & Milling - Machine 6,Case42,2012-03-13 07:01:00,deviant
2347,deviant,Case42,2012-03-13 07:01:01,deviant
2348,Turning & Milling - Machine 5,Case36,2012-12-03 13:22:00,regular
2349,Turning & Milling - Machine 5,Case36,2012-12-03 23:36:00,regular
2350,Turning & Milling - Machine 4,Case36,2012-03-13 01:30:00,regular
2351,Turning & Milling - Machine 5,Case36,2012-03-13 01:38:00,regular
2352,Turning & Milling Q.C.,Case36,2012-03-13 08:08:00,regular
2353,Turning & Milling - Machine 5,Case36,2012-03-13 09:13:00,regular
2354,Turning & Milling - Machine 5,Case36,2012-03-13 16:07:00,regular
2355,Turning & Milling - Machine 5,Case36,2012-03-13 20:14:00,regular
2356,Turning & Milling - Machine 5,Case36,2012-03-14 01:57:00,regular
2357,Turning & Milling Q.C.,Case36,2012-03-14 09:27:00,regular
2358,Laser Marking - Machine 7,Case36,2012-03-14 10:58:00,regular
2359,Lapping - Machine 1,Case36,2012-03-27 01:15:00,regular
2360,Lapping - Machine 1,Case36,2012-03-27 18:19:00,regular
2361,Round Grinding - Machine 2,Case36,2012-03-27 23:41:00,regular
2362,Round Grinding - Machine 2,Case36,2012-03-28 07:07:00,regular
2363,Round Grinding - Machine 2,Case36,2012-03-28 10:52:00,regular
2364,Round Grinding - Machine 2,Case36,2012-03-28 13:55:00,regular
2365,Round Grinding - Machine 2,Case36,2012-03-28 17:46:00,regular
2366,Round Grinding - Machine 2,Case36,2012-03-28 22:23:00,regular
2367,Round Grinding - Machine 2,Case36,2012-03-28 23:07:00,regular
2368,other,Case36,2012-03-29 23:45:00,regular
2369,Round Grinding - Machine 2,Case36,2012-03-29 23:54:00,regular
2370,other,Case36,2012-03-30 11:45:00,regular
2371,regular,Case36,2012-03-30 11:45:01,regular
2372,Turning & Milling Q.C.,Case79,2012-12-03 18:01:00,regular
2373,Laser Marking - Machine 7,Case79,2012-03-13 14:36:00,regular
2374,Lapping - Machine 1,Case79,2012-03-14 01:15:00,regular
2375,Lapping - Machine 1,Case79,2012-03-14 12:44:00,regular
2376,Final Inspection Q.C.,Case79,2012-03-15 15:57:00,regular
2377,Packing,Case79,2012-03-18 01:00:00,regular
2378,regular,Case79,2012-03-18 01:00:01,regular
2379,other,Case111,2012-03-13 00:13:00,deviant
2380,other,Case111,2012-03-13 06:39:00,deviant
2381,other,Case111,2012-03-13 16:10:00,deviant
2382,other,Case111,2012-03-13 19:42:00,deviant
2383,other,Case111,2012-03-14 06:45:00,deviant
2384,other,Case111,2012-03-14 10:59:00,deviant
2385,Turning Q.C.,Case111,2012-03-14 15:05:00,deviant
2386,Turning & Milling - Machine 4,Case111,2012-03-22 17:50:00,deviant
2387,Turning & Milling - Machine 4,Case111,2012-03-23 07:00:00,deviant
2388,Turning & Milling - Machine 4,Case111,2012-03-23 12:41:00,deviant
2389,other,Case111,2012-03-23 12:41:00,deviant
2390,Turning & Milling - Machine 4,Case111,2012-03-24 15:52:00,deviant
2391,other,Case111,2012-03-24 15:53:00,deviant
2392,Turning & Milling - Machine 4,Case111,2012-03-25 06:45:00,deviant
2393,Turning & Milling - Machine 4,Case111,2012-03-25 15:32:00,deviant
2394,Turning & Milling - Machine 4,Case111,2012-03-26 06:43:00,deviant
2395,deviant,Case111,2012-03-26 06:43:01,deviant
2396,Turning & Milling - Machine 5,Case83,2012-03-13 01:15:00,regular
2397,Turning & Milling - Machine 5,Case83,2012-03-20 17:56:00,regular
2398,Turning & Milling - Machine 5,Case83,2012-03-21 00:12:00,regular
2399,Turning & Milling - Machine 5,Case83,2012-03-21 06:32:00,regular
2400,Turning & Milling Q.C.,Case83,2012-03-21 08:30:00,regular
2401,Turning & Milling - Machine 5,Case83,2012-03-21 10:10:00,regular
2402,Turning & Milling - Machine 5,Case83,2012-03-21 15:58:00,regular
